timestamp,open,high,low,close,volume
2025-11-21 00:00:00,2834.21,2870.0,2832.56,2861.08,15988.7299
2025-11-21 01:00:00,2861.11,2886.73,2851.69,2862.09,18548.1847
2025-11-21 02:00:00,2862.1,2862.18,2772.84,2782.67,52442.8333
2025-11-21 03:00:00,2782.66,2826.0,2781.85,2809.18,30253.1477
2025-11-21 04:00:00,2809.17,2821.92,2782.75,2818.89,27017.0254
2025-11-21 05:00:00,2818.88,2832.66,2800.0,2809.43,25623.2004
2025-11-21 06:00:00,2809.43,2814.81,2780.36,2790.2,43917.1231
2025-11-21 07:00:00,2790.2,2801.21,2669.0,2720.17,185535.4479
2025-11-21 08:00:00,2720.17,2754.48,2706.35,2737.89,54021.6784
2025-11-21 09:00:00,2737.9,2748.5,2680.0,2681.42,58043.6671
2025-11-21 10:00:00,2681.41,2717.14,2663.01,2696.8,74038.9947
2025-11-21 11:00:00,2696.8,2722.98,2674.49,2688.42,32721.202
2025-11-21 12:00:00,2688.42,2743.17,2623.57,2727.59,111203.742
2025-11-21 13:00:00,2727.59,2769.61,2711.06,2741.79,49613.519
2025-11-21 14:00:00,2741.79,2781.83,2718.65,2770.35,69806.7466
2025-11-21 15:00:00,2770.36,2778.93,2687.55,2705.32,63737.2888
2025-11-21 16:00:00,2705.31,2764.0,2675.0,2762.8,60752.9527
2025-11-21 17:00:00,2762.81,2806.84,2754.89,2780.48,41775.1804
2025-11-21 18:00:00,2780.49,2794.49,2716.49,2779.15,58923.6202
2025-11-21 19:00:00,2779.15,2787.96,2740.22,2752.24,24520.2215
2025-11-21 20:00:00,2752.23,2756.21,2708.55,2737.86,29540.1573
2025-11-21 21:00:00,2737.83,2777.01,2731.49,2767.23,22201.3102
2025-11-21 22:00:00,2767.22,2774.09,2720.72,2721.88,12754.972
2025-11-21 23:00:00,2721.89,2769.8,2713.15,2765.85,17494.4632
2025-11-22 00:00:00,2765.86,2780.59,2758.21,2766.35,11148.7247
2025-11-22 01:00:00,2766.36,2784.12,2761.49,2774.7,7853.7778
2025-11-22 02:00:00,2774.7,2777.49,2739.76,2752.84,11438.1303
2025-11-22 03:00:00,2752.84,2757.73,2742.25,2752.27,9365.2187
2025-11-22 04:00:00,2752.27,2754.36,2726.66,2747.27,18930.3036
2025-11-22 05:00:00,2747.26,2749.69,2727.5,2744.48,7393.787
2025-11-22 06:00:00,2744.49,2768.53,2732.59,2766.26,8631.0
2025-11-22 07:00:00,2766.26,2771.0,2754.65,2756.21,8092.7888
2025-11-22 08:00:00,2756.21,2756.36,2718.82,2729.89,15334.8452
2025-11-22 09:00:00,2729.89,2739.78,2721.27,2725.74,10001.4567
2025-11-22 10:00:00,2725.74,2731.5,2705.26,2712.89,12038.8422
2025-11-22 11:00:00,2712.89,2743.0,2704.33,2735.16,12816.5077
2025-11-22 12:00:00,2735.16,2736.05,2711.01,2721.08,11242.6422
2025-11-22 13:00:00,2721.08,2734.55,2712.0,2719.49,8485.6805
2025-11-22 14:00:00,2719.49,2754.45,2718.5,2745.81,16599.7966
2025-11-22 15:00:00,2745.82,2750.98,2725.99,2738.92,13564.8701
2025-11-22 16:00:00,2738.92,2759.02,2735.2,2755.48,22788.1502
2025-11-22 17:00:00,2755.49,2758.44,2744.97,2750.01,7169.1701
2025-11-22 18:00:00,2750.02,2754.89,2743.02,2752.5,7034.3356
2025-11-22 19:00:00,2752.5,2757.5,2744.85,2750.65,4478.2202
2025-11-22 20:00:00,2750.65,2756.87,2733.72,2741.26,6185.2192
2025-11-22 21:00:00,2741.26,2748.62,2737.02,2747.5,4594.9092
2025-11-22 22:00:00,2747.5,2799.01,2741.85,2789.27,18895.6038
2025-11-22 23:00:00,2789.26,2793.45,2767.62,2770.12,10607.3285
2025-11-23 00:00:00,2770.12,2789.41,2768.29,2772.99,10850.0722
2025-11-23 01:00:00,2773.0,2815.73,2771.93,2808.44,23470.1371
2025-11-23 02:00:00,2808.45,2834.33,2804.37,2821.12,23596.6985
2025-11-23 03:00:00,2821.12,2824.95,2809.73,2824.77,9965.1694
2025-11-23 04:00:00,2824.77,2852.17,2819.76,2827.76,26110.7742
2025-11-23 05:00:00,2827.77,2831.39,2813.1,2825.35,20793.0167
2025-11-23 06:00:00,2825.35,2832.47,2806.0,2810.33,17321.7821
2025-11-23 07:00:00,2810.34,2812.34,2777.2,2793.7,31803.5874
2025-11-23 08:00:00,2793.7,2815.73,2793.69,2811.53,9169.9935
2025-11-23 09:00:00,2811.53,2823.98,2806.09,2816.45,9497.8338
2025-11-23 10:00:00,2816.45,2816.87,2802.88,2808.73,7507.1394
2025-11-23 11:00:00,2808.72,2820.61,2803.72,2815.54,7022.6238
2025-11-23 12:00:00,2815.54,2850.0,2813.98,2835.42,37662.4563
2025-11-23 13:00:00,2835.43,2845.44,2822.51,2843.65,21292.467
2025-11-23 14:00:00,2843.66,2858.16,2812.49,2814.88,25475.2381
2025-11-23 15:00:00,2814.88,2840.15,2810.12,2836.5,15726.6931
2025-11-23 16:00:00,2836.49,2846.8,2798.04,2800.05,17959.9231
2025-11-23 17:00:00,2800.06,2808.17,2786.63,2792.72,19619.6043
2025-11-23 18:00:00,2792.72,2816.92,2791.92,2808.87,9396.9782
2025-11-23 19:00:00,2808.88,2837.45,2807.24,2822.7,13046.1967
2025-11-23 20:00:00,2822.7,2835.44,2821.42,2828.55,8710.0979
2025-11-23 21:00:00,2828.55,2845.0,2817.28,2841.58,10891.0001
2025-11-23 22:00:00,2841.58,2844.72,2824.52,2838.7,10804.6259
2025-11-23 23:00:00,2838.7,2843.49,2794.74,2802.16,22114.4646
2025-11-24 00:00:00,2802.16,2803.5,2763.0,2788.34,29640.0169
2025-11-24 01:00:00,2788.35,2807.49,2778.36,2806.24,12867.445
2025-11-24 02:00:00,2806.25,2867.46,2804.35,2840.24,44055.9981
2025-11-24 03:00:00,2840.23,2866.5,2834.91,2856.44,24391.7542
2025-11-24 04:00:00,2856.45,2870.29,2802.87,2824.81,33676.781
2025-11-24 05:00:00,2824.81,2885.75,2822.72,2866.97,29869.7474
2025-11-24 06:00:00,2866.97,2868.78,2829.19,2839.43,22012.1613
2025-11-24 07:00:00,2839.43,2844.94,2823.88,2830.27,13089.2507
2025-11-24 08:00:00,2830.26,2843.09,2822.0,2838.99,23425.5474
2025-11-24 09:00:00,2838.98,2838.98,2788.0,2797.72,43885.2816
2025-11-24 10:00:00,2797.71,2807.14,2793.15,2799.05,10144.0503
2025-11-24 11:00:00,2799.04,2808.24,2789.7,2803.41,8108.1298
2025-11-24 12:00:00,2803.4,2812.02,2795.01,2803.86,15443.9512
2025-11-24 13:00:00,2803.86,2830.06,2802.33,2815.65,25268.9238
2025-11-24 14:00:00,2815.64,2848.63,2785.04,2832.0,55916.2054
2025-11-24 15:00:00,2832.0,2860.37,2812.61,2846.47,32257.1762
2025-11-24 16:00:00,2846.47,2874.99,2842.82,2858.77,38249.376
2025-11-24 17:00:00,2858.77,2944.03,2856.57,2940.03,56202.3499
2025-11-24 18:00:00,2940.02,2963.61,2930.05,2957.53,103610.9719
2025-11-24 19:00:00,2957.52,2979.63,2954.04,2959.0,30096.4131
2025-11-24 20:00:00,2959.0,2987.0,2952.51,2972.7,23371.4282
2025-11-24 21:00:00,2972.68,2973.77,2947.77,2959.18,16726.6569
2025-11-24 22:00:00,2959.18,2980.04,2952.31,2960.57,9452.0867
2025-11-24 23:00:00,2960.56,2968.76,2952.09,2953.38,13518.0521
2025-11-25 00:00:00,2953.38,2953.38,2931.84,2943.03,17195.4808
2025-11-25 01:00:00,2943.02,2947.92,2918.2,2919.27,13413.4375
2025-11-25 02:00:00,2919.27,2934.48,2908.7,2930.71,14606.497
2025-11-25 03:00:00,2930.71,2936.29,2904.39,2911.99,10592.2602
2025-11-25 04:00:00,2911.99,2943.03,2910.01,2937.56,11484.7307
2025-11-25 05:00:00,2937.57,2938.57,2918.47,2928.61,9547.9876
2025-11-25 06:00:00,2928.61,2928.61,2912.32,2922.3,10631.6038
2025-11-25 07:00:00,2922.3,2925.45,2901.75,2902.77,13183.909
2025-11-25 08:00:00,2902.77,2909.18,2868.56,2871.7,23758.3695
2025-11-25 09:00:00,2871.7,2893.0,2865.09,2891.89,27364.6698
2025-11-25 10:00:00,2891.89,2899.99,2879.99,2898.17,14492.267
2025-11-25 11:00:00,2898.17,2899.39,2888.31,2891.01,7210.0102
2025-11-25 12:00:00,2891.01,2933.23,2889.88,2927.14,21793.8727
2025-11-25 13:00:00,2927.13,2934.0,2898.84,2907.69,20817.9252
2025-11-25 14:00:00,2907.69,2922.35,2857.58,2881.32,34869.7772
2025-11-25 15:00:00,2881.3,2915.44,2857.32,2895.45,29153.9983
2025-11-25 16:00:00,2895.46,2938.0,2887.38,2929.33,16468.9302
2025-11-25 17:00:00,2929.33,2952.3,2920.37,2936.41,19389.4317
2025-11-25 18:00:00,2936.41,2958.53,2922.95,2924.21,15883.831
2025-11-25 19:00:00,2924.2,2928.0,2872.09,2922.95,27979.6427
2025-11-25 20:00:00,2922.96,2943.14,2916.66,2929.1,15202.8169
2025-11-25 21:00:00,2929.11,2945.66,2923.23,2931.31,11550.8502
2025-11-25 22:00:00,2931.3,2978.23,2907.42,2970.42,25751.6539
2025-11-25 23:00:00,2970.42,2980.82,2953.67,2959.36,15342.4997
2025-11-26 00:00:00,2959.36,2971.95,2949.82,2954.38,14866.3133
2025-11-26 01:00:00,2954.38,2984.0,2945.6,2970.32,17659.5516
2025-11-26 02:00:00,2970.32,2976.5,2956.38,2956.8,7452.3628
2025-11-26 03:00:00,2956.8,2964.83,2922.08,2927.2,20813.3449
2025-11-26 04:00:00,2927.19,2939.69,2921.11,2930.87,14278.1367
2025-11-26 05:00:00,2930.87,2953.32,2930.27,2944.51,12230.0451
2025-11-26 06:00:00,2944.51,2954.67,2932.25,2946.38,10609.5174
2025-11-26 07:00:00,2946.38,2949.6,2935.32,2944.52,6752.6754
2025-11-26 08:00:00,2944.52,2949.27,2912.0,2913.04,10895.3477
2025-11-26 09:00:00,2913.03,2917.54,2902.12,2907.21,11577.828
2025-11-26 10:00:00,2907.21,2917.88,2905.71,2914.22,9687.0329
2025-11-26 11:00:00,2914.22,2917.99,2907.5,2914.0,6695.0853
2025-11-26 12:00:00,2913.99,2917.99,2888.69,2901.6,13371.3615
2025-11-26 13:00:00,2901.6,2936.65,2899.72,2934.25,13689.6418
2025-11-26 14:00:00,2934.26,2947.4,2905.17,2910.8,23819.345
2025-11-26 15:00:00,2910.79,2939.55,2907.54,2927.41,18729.3506
2025-11-26 16:00:00,2927.4,2959.5,2926.37,2946.25,30709.6076
2025-11-26 17:00:00,2946.25,3034.87,2939.23,3026.89,42201.226
2025-11-26 18:00:00,3026.88,3045.0,3013.93,3034.22,27009.6803
2025-11-26 19:00:00,3034.22,3038.41,3017.79,3032.28,12543.7285
2025-11-26 20:00:00,3032.28,3032.28,3008.53,3024.86,11193.0715
2025-11-26 21:00:00,3024.85,3035.91,3015.9,3021.7,8627.7085
2025-11-26 22:00:00,3021.7,3033.6,3018.59,3027.88,8170.682
2025-11-26 23:00:00,3027.87,3033.47,3017.26,3026.56,10952.6816
2025-11-27 00:00:00,3026.56,3048.0,3004.61,3035.59,17814.6845
2025-11-27 01:00:00,3035.59,3057.3,3028.06,3052.6,15480.3944
2025-11-27 02:00:00,3052.6,3071.37,3036.78,3037.46,27699.8873
2025-11-27 03:00:00,3037.46,3052.0,3030.1,3033.53,12561.6172
2025-11-27 04:00:00,3033.53,3053.98,3031.76,3041.4,7933.7341
2025-11-27 05:00:00,3041.4,3045.8,3017.45,3023.49,12523.6525
2025-11-27 06:00:00,3023.49,3034.5,3022.75,3028.04,6473.2614
2025-11-27 07:00:00,3028.04,3036.34,3025.86,3033.9,7069.1827
2025-11-27 08:00:00,3033.89,3035.53,3017.78,3028.18,9250.2674
2025-11-27 09:00:00,3028.17,3044.73,3025.46,3027.93,10752.3074
2025-11-27 10:00:00,3027.93,3036.1,3021.89,3034.69,6535.5159
2025-11-27 11:00:00,3034.69,3036.17,3023.46,3028.54,4813.4123
2025-11-27 12:00:00,3028.54,3030.49,2988.66,2991.3,19819.5338
2025-11-27 13:00:00,2991.3,3002.01,2988.05,2995.34,19586.0389
2025-11-27 14:00:00,2995.34,2999.42,2985.78,2996.32,12132.2501
2025-11-27 15:00:00,2996.33,3014.66,2990.42,3010.97,14088.5966
2025-11-27 16:00:00,3010.97,3027.17,3004.83,3021.03,15354.4038
2025-11-27 17:00:00,3021.04,3024.24,3013.15,3020.03,8121.3955
2025-11-27 18:00:00,3020.02,3039.99,3016.46,3037.9,11059.8948
2025-11-27 19:00:00,3037.89,3037.89,3027.24,3032.02,7399.2022
2025-11-27 20:00:00,3032.01,3044.44,3030.36,3038.93,6409.353
2025-11-27 21:00:00,3038.93,3043.97,3030.09,3032.36,6766.025
2025-11-27 22:00:00,3032.36,3034.5,3003.88,3010.92,10149.6229
2025-11-27 23:00:00,3010.91,3023.3,3007.71,3015.23,5186.1618
2025-11-28 00:00:00,3015.23,3023.97,3009.09,3014.62,10064.4093
2025-11-28 01:00:00,3014.61,3017.01,2994.36,2998.41,12510.8927
2025-11-28 02:00:00,2998.42,3015.3,2996.41,3012.63,8843.308
2025-11-28 03:00:00,3012.63,3015.08,3002.32,3008.63,6896.0675
2025-11-28 04:00:00,3008.64,3019.63,3005.7,3017.4,6358.3397
2025-11-28 05:00:00,3017.4,3028.94,3015.21,3024.47,9381.3308
2025-11-28 06:00:00,3024.46,3024.47,3003.35,3010.01,8572.1205
2025-11-28 07:00:00,3010.01,3023.13,3000.7,3001.91,19244.3442
2025-11-28 08:00:00,3001.9,3077.77,3001.59,3065.24,39712.4741
2025-11-28 09:00:00,3065.24,3072.99,3048.51,3055.27,12204.5392
2025-11-28 10:00:00,3055.27,3063.69,3047.24,3060.96,8166.3245
2025-11-28 11:00:00,3060.97,3062.27,3018.14,3034.02,14385.6131
2025-11-28 12:00:00,3034.02,3046.4,3032.55,3036.08,7131.1567
2025-11-28 13:00:00,3036.08,3087.67,3026.32,3073.91,20097.9379
2025-11-28 14:00:00,3073.91,3099.0,3052.02,3067.38,30522.1874
2025-11-28 15:00:00,3067.38,3092.0,3055.63,3073.77,25214.319
2025-11-28 16:00:00,3073.78,3074.4,3021.6,3025.59,28629.3545
2025-11-28 17:00:00,3025.6,3044.25,3011.22,3034.78,27756.2849
2025-11-28 18:00:00,3034.76,3049.01,3024.41,3042.61,13294.5353
2025-11-28 19:00:00,3042.6,3060.0,3037.5,3050.0,10066.8522
2025-11-28 20:00:00,3049.99,3057.82,3036.05,3056.38,8306.4778
2025-11-28 21:00:00,3056.38,3059.48,3036.13,3036.55,6562.0327
2025-11-28 22:00:00,3036.56,3042.84,3020.57,3039.53,8546.3739
2025-11-28 23:00:00,3039.54,3045.53,3030.3,3031.15,4148.7516
2025-11-29 00:00:00,3031.14,3039.07,3029.94,3035.95,5088.5312
2025-11-29 01:00:00,3035.94,3052.64,3032.35,3038.51,6292.7999
2025-11-29 02:00:00,3038.51,3040.27,3023.58,3030.51,6368.1891
2025-11-29 03:00:00,3030.51,3036.0,3017.73,3022.6,6805.8259
2025-11-29 04:00:00,3022.61,3045.6,3020.0,3041.04,6376.7451
2025-11-29 05:00:00,3041.01,3043.26,3031.4,3033.21,5840.4203
2025-11-29 06:00:00,3033.21,3038.45,2992.5,3007.64,21897.2576
2025-11-29 07:00:00,3007.64,3014.51,2995.8,3004.9,8437.5736
2025-11-29 08:00:00,3004.9,3011.41,3001.03,3008.29,5129.7948
2025-11-29 09:00:00,3008.28,3010.4,2998.35,3002.05,8389.8706
2025-11-29 10:00:00,3002.05,3007.95,2986.09,2997.32,14219.3495
2025-11-29 11:00:00,2997.31,3002.86,2992.08,2999.82,9857.1595
2025-11-29 12:00:00,2999.82,3002.3,2992.68,2997.22,6908.8901
2025-11-29 13:00:00,2997.21,3001.97,2992.39,2998.4,4964.9233
2025-11-29 14:00:00,2998.4,2998.72,2986.4,2988.28,15545.4928
2025-11-29 15:00:00,2988.29,3014.09,2988.29,3007.41,17318.0464
2025-11-29 16:00:00,3007.41,3011.31,2998.37,3003.07,12386.3867
2025-11-29 17:00:00,3003.07,3004.5,2966.88,2969.98,19747.667
2025-11-29 18:00:00,2969.98,2998.45,2961.91,2994.72,17579.192
2025-11-29 19:00:00,2994.73,2999.81,2984.0,2988.47,4628.9189
2025-11-29 20:00:00,2988.47,2999.16,2983.1,2997.42,3653.4837
2025-11-29 21:00:00,2997.42,2999.17,2982.49,2994.18,3667.386
2025-11-29 22:00:00,2994.19,2995.88,2984.09,2988.83,4074.4943
2025-11-29 23:00:00,2988.83,2994.05,2985.74,2989.16,2725.732
2025-11-30 00:00:00,2989.17,2999.67,2987.95,2997.31,3169.2708
2025-11-30 01:00:00,2997.31,3012.29,2996.33,3004.97,6218.0609
2025-11-30 02:00:00,3004.96,3011.94,2990.38,2990.96,4973.8916
2025-11-30 03:00:00,2990.96,3005.43,2975.3,3001.69,8342.7414
2025-11-30 04:00:00,3001.68,3003.45,2995.74,2998.49,2354.0327
2025-11-30 05:00:00,2998.49,2998.51,2985.69,2992.3,5631.133
2025-11-30 06:00:00,2992.3,3000.85,2987.04,2997.86,3047.0143
2025-11-30 07:00:00,2997.86,3008.9,2996.25,3005.22,3438.6445
2025-11-30 08:00:00,3005.22,3018.48,3002.57,3006.88,7926.0099
2025-11-30 09:00:00,3006.88,3015.0,3004.45,3010.16,5095.4649
2025-11-30 10:00:00,3010.16,3011.56,3005.98,3009.59,4713.219
2025-11-30 11:00:00,3009.59,3017.61,2999.94,3003.36,5556.6529
2025-11-30 12:00:00,3003.37,3033.53,3000.34,3025.99,11634.0596
2025-11-30 13:00:00,3025.99,3053.02,3022.51,3048.99,21862.5951
2025-11-30 14:00:00,3049.0,3051.01,3027.41,3037.84,13453.9962
2025-11-30 15:00:00,3037.83,3037.83,3024.69,3028.69,13847.1171
2025-11-30 16:00:00,3028.69,3049.34,3028.24,3043.57,9136.8847
2025-11-30 17:00:00,3043.57,3044.33,3031.49,3041.01,9475.6127
2025-11-30 18:00:00,3041.02,3041.5,3029.06,3036.9,3891.5617
2025-11-30 19:00:00,3036.9,3040.97,3029.39,3034.71,4418.0306
2025-11-30 20:00:00,3034.71,3041.14,3023.32,3028.94,3633.5299
2025-11-30 21:00:00,3028.94,3029.46,3014.93,3022.34,6733.4648
2025-11-30 22:00:00,3022.35,3036.74,3021.13,3033.62,5606.3105
2025-11-30 23:00:00,3033.62,3035.47,2989.06,2991.26,18563.1265
2025-12-01 00:00:00,2991.25,2999.47,2830.63,2836.4,100170.4911
2025-12-01 01:00:00,2836.4,2860.0,2833.65,2850.86,26167.4515
2025-12-01 02:00:00,2850.87,2873.82,2827.47,2837.92,38591.3783
2025-12-01 03:00:00,2837.92,2842.0,2813.2,2825.77,34474.4182
2025-12-01 04:00:00,2825.77,2827.97,2806.71,2821.83,27234.3801
2025-12-01 05:00:00,2821.83,2830.92,2810.12,2827.8,13480.4566
2025-12-01 06:00:00,2827.8,2835.84,2822.5,2824.56,9577.2834
2025-12-01 07:00:00,2824.57,2844.11,2820.02,2840.21,16399.137
2025-12-01 08:00:00,2840.21,2846.31,2832.3,2840.55,14459.6513
2025-12-01 09:00:00,2840.55,2854.35,2828.62,2839.59,71328.5537
2025-12-01 10:00:00,2839.59,2846.5,2837.57,2844.02,26318.7573
2025-12-01 11:00:00,2844.02,2850.66,2836.0,2838.35,42305.0311
2025-12-01 12:00:00,2838.36,2840.31,2794.59,2821.08,37040.9502
2025-12-01 13:00:00,2821.08,2839.83,2805.0,2813.29,30227.999
2025-12-01 14:00:00,2813.28,2832.0,2805.88,2818.03,30987.8159
2025-12-01 15:00:00,2818.03,2820.44,2716.04,2745.72,129921.2631
2025-12-01 16:00:00,2745.73,2755.79,2719.73,2731.47,43671.3232
2025-12-01 17:00:00,2731.51,2752.92,2728.42,2739.62,16817.0001
2025-12-01 18:00:00,2739.62,2758.02,2724.75,2749.54,18002.8709
2025-12-01 19:00:00,2749.54,2753.5,2730.59,2740.8,13672.2667
2025-12-01 20:00:00,2740.8,2770.3,2739.89,2757.82,35229.5088
2025-12-01 21:00:00,2757.84,2797.84,2756.01,2791.71,34890.5279
2025-12-01 22:00:00,2791.72,2814.14,2790.73,2797.35,28162.087
2025-12-01 23:00:00,2797.35,2819.35,2796.67,2799.07,9872.3885
2025-12-02 00:00:00,2799.07,2804.31,2782.81,2795.68,10803.2312
2025-12-02 01:00:00,2795.67,2825.11,2793.12,2795.09,14683.6168
2025-12-02 02:00:00,2795.09,2814.5,2785.07,2801.14,8800.4747
2025-12-02 03:00:00,2801.14,2810.43,2785.49,2804.55,6642.6519
2025-12-02 04:00:00,2804.55,2814.2,2803.07,2805.0,7014.7794
2025-12-02 05:00:00,2805.0,2807.32,2796.88,2803.21,9151.1806
2025-12-02 06:00:00,2803.21,2815.88,2797.62,2812.92,7359.0956
2025-12-02 07:00:00,2812.92,2814.43,2802.85,2805.65,6660.281
2025-12-02 08:00:00,2805.66,2806.78,2782.19,2798.18,11698.0659
2025-12-02 09:00:00,2798.2,2811.63,2795.55,2798.05,7952.1157
2025-12-02 10:00:00,2798.04,2834.5,2797.61,2823.13,12892.8161
2025-12-02 11:00:00,2823.13,2831.36,2816.46,2826.18,9173.9588
2025-12-02 12:00:00,2826.18,2831.94,2816.82,2827.86,12289.1955
2025-12-02 13:00:00,2827.86,2848.07,2822.2,2844.73,29156.9059
2025-12-02 14:00:00,2844.73,2910.05,2841.0,2894.98,89820.4002
2025-12-02 15:00:00,2894.98,3024.98,2893.82,3006.61,112646.1637
2025-12-02 16:00:00,3006.61,3025.0,2987.19,2995.58,50652.6862
2025-12-02 17:00:00,2995.57,3033.7,2993.99,3015.83,25008.7524
2025-12-02 18:00:00,3015.83,3033.76,3007.99,3013.56,19679.9312
2025-12-02 19:00:00,3013.56,3029.47,3013.02,3015.83,9228.1932
2025-12-02 20:00:00,3015.84,3016.95,2972.35,2979.72,28776.8127
2025-12-02 21:00:00,2979.71,2998.0,2977.66,2995.45,10618.9606
2025-12-02 22:00:00,2995.44,3021.27,2995.06,3017.55,10739.0981
2025-12-02 23:00:00,3017.55,3018.49,2991.87,2996.07,12257.9912
2025-12-03 00:00:00,2996.07,3008.62,2985.58,3003.2,11724.6488
2025-12-03 01:00:00,3003.19,3027.84,2999.3,3015.84,11178.0916
2025-12-03 02:00:00,3015.84,3048.0,3013.97,3031.0,19622.9467
2025-12-03 03:00:00,3031.01,3038.0,3021.2,3030.75,8750.3202
2025-12-03 04:00:00,3030.74,3059.45,3029.59,3056.77,20555.1175
2025-12-03 05:00:00,3056.78,3070.66,3048.23,3058.57,18848.1017
2025-12-03 06:00:00,3058.56,3085.56,3055.25,3067.21,26963.4398
2025-12-03 07:00:00,3067.21,3068.58,3051.83,3057.44,17245.2563
2025-12-03 08:00:00,3057.44,3060.99,3043.75,3050.77,13267.095
2025-12-03 09:00:00,3050.76,3063.29,3045.25,3060.64,7420.7262
2025-12-03 10:00:00,3060.64,3080.0,3050.22,3055.61,12248.0288
2025-12-03 11:00:00,3055.61,3077.0,3049.51,3073.23,12528.7388
2025-12-03 12:00:00,3073.23,3084.39,3067.17,3081.14,19224.8769
2025-12-03 13:00:00,3081.15,3094.96,3077.7,3090.27,16630.8664
2025-12-03 14:00:00,3090.27,3145.68,3030.42,3076.53,103536.0387
2025-12-03 15:00:00,3076.53,3110.35,3056.62,3086.12,33224.6498
2025-12-03 16:00:00,3086.13,3107.28,3064.36,3088.35,18437.3778
2025-12-03 17:00:00,3088.35,3134.07,3087.47,3127.9,24091.617
2025-12-03 18:00:00,3127.91,3142.15,3104.34,3115.3,20262.897
